-0.49232543, 0.73970699, 0.63555300, 0.27115443, -0.14678784, -1.21292031, -1.02711403, 0.39667144, 0.03276278, -0.34888890
0.53380489, 0.81808966, 0.35592657, -0.85329401, 0.18230227, -0.20985600, 0.66749275, 0.27810970, -0.15547095, -1.33768106
0.49108124, -0.67812419, -0.16182183, -0.26322103, -0.04740256, 0.37993881, -0.35603711, 0.03790522, 0.10567025, 0.30769047
0.34655178, -0.69546700, 0.22169875, 0.35536084, 0.12128270, -0.25499305, 0.25989106, 0.24264602, 0.30364713, -0.10104962
0.32622856, 0.09813604, 0.39870858, 0.42069846, -0.20918275, -0.50118381, 0.52447021, 0.90099412, -1.07220161, -1.67621994
-0.25541869, -0.34469742, -0.11571591, -0.11043010, 0.04803850, -0.47742325, 0.48669559, 0.41430047, 0.28551424, 0.32823637
-1.15754044, -0.87505931, 0.16578262, 0.96374297, 0.40870845, 0.08749716, -1.15345943, 0.63921505, -1.60797107, -0.09573266
0.10758992, 0.66333354, 0.26255736, -0.31207278, -0.41180092, 0.02096677, 0.38906664, -0.95279109, -0.07114401, -0.02977018
-0.42931214, 0.62984294, 0.63057899, -0.51732218, -0.32789606, 0.35031420, 0.05541863, 0.63761479, -0.63884342, -1.58415949
0.23833656, -0.40429735, 0.25747088, -0.28308132, -0.05614135, 0.26764441, 0.47597525, -0.31548473, 0.41418472, -0.19158098
-0.01169250, 1.00153089, -1.12012494, -0.22923058, 0.13326108, -0.07502876, 0.27363971, 0.38264567, -1.01258373, 0.45174235
-0.20778535, 0.34284824, 0.27409807, 0.23387942, -0.14415209, -0.36946917, 0.13315147, -0.41927510, -0.17851028, 0.35035226
-0.61575890, 0.59312463, -1.10531986, 0.44578671, 0.56347710, 0.42800736, 0.32666585, -0.31270492, -0.26421618, -0.99227166
0.10961124, -0.12540400, -0.55394268, -0.10256836, 0.06043525, 0.11725178, 0.19458072, 0.36607391, 0.35642096, -0.01208523
0.43334639, -0.49702722, 0.09653050, -0.50329024, 0.21889263, 0.13647911, 0.21983980, -0.52314788, 0.11106355, -0.54054672
-0.42431393, -1.00352502, 0.61886770, -0.38250065, 0.17319764, 0.02339347, 0.50007081, -1.08840239, 0.32701901, 0.32611445
0.59608054, -0.76298350, 0.23077735, 0.12600701, -0.77160776, -0.14981568, -0.40436640, 0.22464620, -0.39830860, 0.45780557
-0.87949234, 0.22019534, -0.31922206, -0.83410788, 0.39501175, -0.17043830, 0.57697749, -0.78724194, 0.24517800, 0.35224736
-0.76451743, 1.07935655, -0.32133734, 0.61978251, 1.50022388, -1.44975352, -0.38185078, 0.54060715, -0.49915215, -1.16154873
-0.00694296, 0.12685502, -0.15742062, 0.02319136, -0.57971728, -0.26871970, 0.39946070, 0.12852791, 0.08741641, 0.27376246
-0.17750047, 0.27628189, 1.08219600, -0.18672802, -1.13060844, 0.33703429, -0.07160787, -0.05403493, 0.38092881, -1.47632182
-1.21465611, -0.30256805, -0.91286039, 0.37262475, 0.59352773, 0.24767594, -1.48585594, -0.04694853, 0.17056216, 0.29089811
0.14811669, 0.37232628, -0.20883626, 0.14695433, 0.13585055, 0.16600917, -0.51559913, 0.25266001, 0.43413314, -0.09294149
0.12477174, -0.44347489, 0.42727140, -0.85291940, 0.11040612, 0.30587018, -0.52241868, -0.22608337, 0.24439996, 0.43432614
0.32239100, -0.23393001, 0.35656995, 0.18218128, 0.23276928, -0.12402816, -0.31863272, -0.67328191, 0.36205527, -0.20721188
-0.86265939, 0.58304942, 0.07984421, -0.72689021, 0.23988484, -0.26230690, 0.45588866, 0.19254099, 0.26725751, -0.23293506
-1.14460599, -0.30653262, 0.19063935, -0.09893518, -0.08076338, 0.54399073, -0.82198298, 0.71439850, -0.25815636, 0.42902088
-0.09226903, -0.21609806, 0.91768199, -1.31794167, 0.32669532, -0.92027670, 0.16273169, 0.73605996, -0.72627461, -0.19764201
0.03014759, -0.39676702, 0.20972425, 0.31612253, 0.12365901, 0.46944356, 0.42155933, -1.20401180, -0.04588509, -0.58551323
-0.42780229, 0.26187119, -0.23922351, 0.23951042, -0.34847578, -0.02101800, -0.83377296, 0.38004330, -0.79904693, 0.31652933
0.16644625, 0.43006477, 0.70178473, -0.07130998, -0.76321548, -0.10298064, -1.34360802, 0.47497004, -0.69164395, 0.28259310
-0.36323667, 1.28871059, -1.00369394, -0.47407231, -1.89464915, 1.15948832, 0.53395307, -0.19433986, -0.36608839, -0.08397199
0.30761006, -0.83521348, -0.45401183, -0.09162031, 0.02342376, 0.41768709, 0.03325034, -0.05968742, 0.25646693, -0.03768743
0.52761620, -0.44913632, 0.05317248, -0.01646668, -0.90280479, -0.08429960, -0.09198078, -0.60172808, -0.16775945, 0.42005000
-1.59709728, -0.78209412, 0.04534110, 0.60389155, 0.12897360, 0.52666539, -0.29637855, -0.65012717, 0.38856581, 0.24286328
-0.87415177, -0.40594217, 0.37430766, -0.03814258, -1.16179633, 0.91872340, 0.20325296, 0.50507289, -0.64333975, -1.77456784
0.23304786, -0.05912884, -0.37790623, 0.33912873, -0.63161117, 0.08753404, -0.22926421, -0.51827013, 0.38303918, 0.28484303
-0.51646328, 0.34001809, -0.49103379, 0.43010977, -0.25335428, -0.11237100, -0.45230621, -0.01606140, 0.31894594, 0.10941388
0.54159021, -1.71281493, -0.60433322, 0.15913738, 0.11205561, 0.33818540, -0.03985529, -0.41031235, -0.15715881, 0.19763194
-0.48994836, 0.69444346, 0.25044322, 0.37232044, 0.34792748, -1.74723876, -1.16401148, 0.34048533, -0.17118636, -0.04040090
0.54850435, 0.16580348, -0.08931287, 0.23572706, -1.71577823, 0.41838539, 0.82056993, -0.37392208, 0.19135872, -0.39289707
-0.47912750, -0.90482730, 0.28027299, 0.35906905, -0.62138784, 0.43810341, -1.36226380, -0.58802742, 0.22870742, 0.54780608
-0.54000014, 0.18746777, -0.11336265, 0.35626242, -0.28879723, -0.04828767, 0.36432430, -0.66681641, 0.38411087, 0.18604866
0.75416243, -0.83483529, 0.52700418, 0.33773312, -1.65350521, 0.17557009, -0.29288623, -0.26922283, -0.44875553, -0.31183273
-0.09791976, -0.23544738, 0.43564093, -0.23726776, 0.37418225, -0.51368791, 0.16915965, -0.56223816, 0.45586342, -0.18199532
0.03140962, -0.86444724, 0.23292220, 0.42476755, -0.14197077, -0.52505392, 0.19630489, 0.46576792, -0.14990887, 0.33410570
0.48543733, -0.24839318, 0.63501716, 0.08864429, -0.89467287, -1.34309971, -0.89473879, 0.37249571, -0.01767367, 0.26198843
0.04378821, -0.10322339, -0.19250628, -0.05571011, 0.13230482, 0.17276786, -0.11560924, -0.04115342, 0.25693068, 0.02808568
0.25333667, 0.07934853, -0.36937258, -0.58232230, -0.00854798, -0.20546873, 0.15588857, -0.42040500, 0.36944911, 0.33424619
-0.01015216, 0.73028100, 0.56746107, 0.49383295, -0.57228446, 0.39432248, 0.39409637, 1.19936740, -1.19222546, -1.27103806
0.49663061, 0.77028960, 0.41921955, -0.36124501, 0.44984612, -1.02181232, 0.08869609, 1.28851628, -1.11272573, -0.18073803
-0.95511091, 0.60439718, 0.48426795, 0.08809065, 0.10981636, 0.06455414, -1.05910420, 0.47687182, -0.00641070, -0.81895590
