-0.7033779025077819824218750, -0.2066722810268402099609375, -0.5316338539123535156250000, 0.2359444797039031982421875, 0.2121148407459259033203125, 0.3377104699611663818359375, -1.3098384141921997070312500, 0.2713245451450347900390625, -0.1493854224681854248046875, 0.1505275666713714599609375, 
-0.1992573589086532592773438, 0.2784347236156463623046875, 0.5161176919937133789062500, 0.1597916632890701293945312, -0.3072182238101959228515625, -0.3342158496379852294921875, 0.1174355968832969665527344, 0.3803892731666564941406250, 0.1778833866119384765625000, -1.0303524732589721679687500, 
0.1888984143733978271484375, -0.2912288606166839599609375, -0.2022234797477722167968750, 0.0206627547740936279296875, 0.0669871494174003601074219, 0.3715708851814270019531250, 0.3605205416679382324218750, -0.4734854996204376220703125, 0.1267493069171905517578125, -0.1445549726486206054687500, 
-0.4303113222122192382812500, 0.2811380922794342041015625, -0.5836637020111083984375000, 0.4489645361900329589843750, 0.3151592016220092773437500, -0.7323206663131713867187500, -0.4388282299041748046875000, -0.0047161006368696689605713, 0.2863451540470123291015625, 0.4582921862602233886718750, 
-0.1065417006611824035644531, -0.1954878568649291992187500, 0.7542575597763061523437500, -0.3315465748310089111328125, -0.3646574318408966064453125, -0.5644158124923706054687500, -0.3395113050937652587890625, 0.5405339002609252929687500, 0.2954640090465545654296875, -1.0417516231536865234375000, 
0.1211012899875640869140625, 0.8361582756042480468750000, 0.3253328800201416015625000, -0.8343921899795532226562500, 0.0674530342221260070800781, 0.6279599666595458984375000, -0.7029001116752624511718750, 0.3182508051395416259765625, -0.7966471314430236816406250, -0.5432830452919006347656250, 
0.5894625186920166015625000, -0.3908246457576751708984375, 0.5169515013694763183593750, 0.3056479990482330322265625, -0.8440482020378112792968750, 0.3434913754463195800781250, 0.1387061625719070434570312, -0.5093832612037658691406250, -0.2526809275150299072265625, -0.5086926221847534179687500, 
0.3707486093044281005859375, -0.5268842577934265136718750, 0.0441132262349128723144531, 0.6813423633575439453125000, -0.3026827275753021240234375, 0.0275770034641027450561523, 0.0920194387435913085937500, 0.1670597195625305175781250, -0.6971583366394042968750000, -0.6984655261039733886718750, 
-0.6610672473907470703125000, 0.4026809334754943847656250, -0.4925540089607238769531250, -0.7390223741531372070312500, 0.4684875011444091796875000, 0.3585232198238372802734375, 0.0480688102543354034423828, -0.4588705599308013916015625, 0.3328563868999481201171875, -0.3087322711944580078125000, 
0.2660894393920898437500000, -1.1696127653121948242187500, 0.3435811102390289306640625, -0.4240139126777648925781250, 0.2618775367736816406250000, -0.2166414409875869750976562, 0.3128217458724975585937500, -0.5352053642272949218750000, 0.2633889019489288330078125, 0.3179293870925903320312500, 
0.1341466307640075683593750, 0.0392372086644172668457031, -0.2330329120159149169921875, -0.3689711987972259521484375, 0.0944144725799560546875000, -0.3349863886833190917968750, -0.1798099428415298461914062, -0.1375283002853393554687500, 0.2804180681705474853515625, 0.0369807071983814239501953, 
